PIN,Longitude,Latitude,elevation_m
14188133,-71.875287,41.360814,3.780012369155884
14188290,-73.26922,41.13399,6.53615665435791
14188594,-73.644751,41.007559,10.99781322479248
14188638,-72.525896,41.273009,3.799302577972412
14188649,-72.951362,41.257162,2.904982328414917
14188721,-72.007249,41.321868,2.3969016075134277
14188822,-72.792022,41.261148,2.8877170085906982
14189020,-72.95119,41.258931,3.821754217147827
14189126,-73.016017,41.208806,4.196691036224365
14189177,-73.370713,41.128045,6.788431167602539
14189234,-73.417448,41.102077,3.6512999534606934
14189347,-73.223669,41.162312,11.14350414276123
14189871,-72.98704,41.236571,2.2002837657928467
14189881,-73.024563,41.216901,5.388354778289795
14190139,-72.171796,41.334812,2.3710882663726807
14190173,-72.403731,41.285776,3.0139243602752686
14190328,-72.29206,41.289068,2.3283281326293945
14190441,-72.896447,41.252272,8.9686279296875
14190674,-71.964605,41.357996,2.8803036212921143
14190870,-72.848498,41.258731,7.0172905921936035
14190874,-72.939006,41.263069,3.5595521926879883
14191113,-72.137415,41.340999,4.200181007385254
14191115,-71.845334,41.343832,9.175588607788086
14191158,-73.566299,41.025011,7.554147720336914
14191322,-73.286272,41.137862,3.5088114738464355
14191365,-73.348971,41.112313,27.3091983795166
14191414,-72.875426,41.245762,1.5115212202072144
14191521,-73.023418,41.209876,6.060957908630371
14191642,-73.44049,41.066803,12.330239295959473
14191729,-73.199137,41.165645,2.598066568374634
14191980,-72.206599,41.315736,7.308874607086182
14192073,-73.399579,41.099168,9.173039436340332
14192217,-72.685862,41.268352,10.21750545501709
14192395,-72.094832,41.352886,5.457614898681641
14192397,-73.135864,41.182774,3.457949161529541
14192459,-73.359105,41.115677,3.117680788040161
14192462,-73.127279,41.183807,3.445903778076172
14192649,-71.963458,41.338373,1.4235682487487793
14192720,-72.952993,41.290357,3.63704514503479
14192781,-72.966232,41.247079,2.8932104110717773
14192813,-73.545358,41.061062,6.33295202255249
14192919,-73.521125,41.027229,15.283407211303711
14192945,-73.292094,41.129283,4.363012790679932
14193245,-73.260261,41.137191,2.044875144958496
14193375,-72.022089,41.341564,3.9503047466278076
14193429,-73.363574,41.130339,5.543490886688232
14193548,-71.964038,41.356058,2.315229892730713
14193638,-73.086278,41.189882,2.035269260406494
14193647,-71.990119,41.325502,6.761562347412109
14193720,-73.117627,41.161246,4.500168800354004
14193766,-73.302143,41.126144,8.01451587677002
14193792,-73.232661,41.144006,3.479022979736328
14193935,-73.129275,41.154062,4.489247798919678
14194101,-73.222227,41.165418,10.230475425720215
14194270,-72.094984,41.313014,4.339940547943115
14194328,-73.59416,41.040544,7.919977188110352
14194554,-72.93093,41.294237,9.012672424316406
14194585,-73.090559,41.186218,2.7516329288482666
14194757,-71.970448,41.356652,1.147108793258667
14194871,-72.306192,41.289342,6.82926607131958
14194916,-72.753112,41.267331,2.1955673694610596
14194948,-73.531962,41.032552,1.9430404901504517
14194958,-73.269085,41.13534,5.8492865562438965
14195343,-71.835191,41.372076,8.521343231201172
14195360,-72.258703,41.29592,6.341230869293213
14195571,-72.099541,41.336161,4.941760540008545
14195575,-73.526181,41.034307,11.769004821777344
14195703,-72.446406,41.282462,4.241008758544922
14195736,-73.219128,41.154249,4.5746073722839355
14195798,-71.880537,41.359612,4.13606595993042
14195892,-72.900165,41.268446,5.911395072937012
14195942,-73.503394,41.054343,2.91961932182312
14195953,-73.039372,41.215397,4.660905361175537
14195962,-73.360529,41.11616,4.2147135734558105
14195986,-72.276643,41.289514,6.7587504386901855
14196038,-72.627276,41.282018,3.993901491165161
14196110,-73.036382,41.207715,6.89349365234375
14196271,-72.520249,41.273048,2.900625228881836
14196286,-73.102037,41.196379,6.810599327087402
14196394,-73.02149,41.209065,6.674272060394287
14196514,-73.226256,41.149418,5.438033580780029
14196550,-73.133499,41.171606,1.7626327276229858
14196689,-72.994954,41.245025,8.368000030517578
14196764,-73.562269,41.026136,5.718676567077637
14196820,-73.117111,41.215927,4.854727745056152
14197003,-72.402126,41.281268,3.4356727600097656
14197039,-72.292534,41.286,3.903079032897949
14197239,-72.368645,41.289258,1.6836981773376465
14197248,-73.44301,41.070644,4.2849955558776855
14197515,-72.549204,41.280392,5.386407852172852
14197926,-72.817471,41.27819,13.580076217651367
14197931,-72.862389,41.254778,9.62081527709961
14198027,-73.127945,41.180813,3.113705635070801
14198064,-72.20325,41.316502,10.19620418548584
14198198,-73.127497,41.149367,3.8034679889678955
14198397,-73.415408,41.088911,2.2593703269958496
14198998,-72.834254,41.25328,8.572165489196777
14199225,-73.258895,41.123481,1.6150498390197754
14199673,-72.650633,41.299291,7.652811050415039
14199759,-73.592074,41.030506,2.39957857131958
14199772,-72.094102,41.329629,7.3611345291137695
14199982,-72.141315,41.313284,15.180460929870605
14210589,-72.9113,41.318339,7.192205429077148
14210615,-72.895566,41.305212,4.765747547149658
14210786,-73.157537,41.182496,6.919231414794922
14210916,-72.956058,41.266522,16.175405502319336
14210946,-72.916987,41.310976,7.297464370727539
14210990,-72.865742,41.279555,4.867621898651123
14211437,-73.295175,41.139268,8.361105918884277
14211868,-73.535988,41.054194,5.352849006652832
14211988,-73.048553,41.229451,6.482651233673096
14212398,-73.402955,41.103869,7.785880088806152
14212693,-73.536167,41.041645,1.5279245376586914
14212744,-72.947791,41.278406,6.732861518859863
14212745,-73.203235,41.176726,6.672390937805176
14212895,-72.947144,41.277311,6.531888008117676
14213177,-73.402508,41.102809,5.104489803314209
14213182,-73.051633,41.228011,6.136165142059326
14213428,-72.95663,41.329391,5.84360933303833
14213564,-72.380798,41.289135,4.174663543701172
14214290,-72.946707,41.275117,5.800886154174805
14214671,-72.871408,41.280253,6.940031051635742
14214854,-72.376177,41.295081,5.1065144538879395
14214858,-73.230556,41.172114,9.029389381408691
14214898,-72.902128,41.309155,8.791505813598633
14214965,-72.377834,41.292853,4.926733493804932
14215502,-73.594581,41.046219,14.599377632141113
14215744,-72.68242,41.282258,5.332432746887207
14215993,-72.771157,41.276463,15.426554679870605
14216372,-72.145548,41.348115,8.016115188598633
14216731,-73.539543,41.046283,3.8395955562591553
14216965,-72.444442,41.285215,7.384561538696289
14217122,-73.534054,41.057445,7.336560249328613
14217277,-73.537282,41.056913,6.264464855194092
14217315,-72.031975,41.342901,4.768575191497803
14217851,-72.956758,41.260469,15.831180572509766
14218185,-73.420448,41.091332,4.774971008300781
14218358,-72.022998,41.350014,4.908774375915527
14218378,-73.592386,41.043225,17.74543571472168
14218543,-72.899802,41.33704,4.675657272338867
14218582,-73.219029,41.177705,7.883507251739502
14218923,-73.117913,41.212728,8.30036449432373
14218993,-72.956338,41.328713,4.870237827301025
14219493,-71.866585,41.362412,5.047694683074951
14219762,-73.0562,41.225779,10.45750904083252
14219984,-73.536059,41.056715,6.612611293792725
14220018,-73.355541,41.125649,5.570670127868652
14220191,-73.136653,41.19241,5.9594879150390625
14220198,-73.365293,41.125436,7.098639965057373
14220330,-73.291649,41.137776,3.4153382778167725
14220339,-73.53511,41.044529,1.7568362951278687
14220341,-72.025884,41.345176,4.338430404663086
14220622,-73.454377,41.071595,7.38759183883667
14220631,-73.53495,41.054744,4.719516277313232
14220919,-73.049559,41.229798,9.2509765625
14220984,-73.156714,41.182029,5.535197734832764
14221030,-72.946199,41.264747,4.423758029937744
14221037,-72.918536,41.305788,6.564655780792236
14221073,-72.617118,41.278279,6.817723274230957
14221128,-72.908293,41.322636,7.415930271148682
14221607,-73.536897,41.057803,6.751400470733643
14221989,-72.871849,41.282338,9.460413932800293
14222223,-73.213001,41.172818,5.827690124511719
14222370,-73.537936,41.043428,1.7637476921081543
14222690,-72.911952,41.319306,8.115728378295898
14222902,-73.268565,41.145064,6.200140953063965
14223619,-72.940902,41.295897,6.943387985229492
14223731,-72.958033,41.329947,6.661632061004639
14223927,-72.947712,41.278546,6.689293384552002
14223944,-72.954257,41.273891,4.880760669708252
14224173,-73.062545,41.217792,7.31098747253418
14224332,-73.10997,41.197395,9.520780563354492
14224590,-73.118911,41.208703,5.317709445953369
14225475,-73.479055,41.065483,6.872433185577393
14225503,-72.862716,41.371058,5.919859409332275
14225774,-72.92529,41.304199,5.81764554977417
14225920,-73.216028,41.172534,4.211248397827148
14225929,-72.933108,41.2884,6.24339485168457
14226320,-72.937373,41.275148,6.447511196136475
14226898,-73.232931,41.167347,5.869049549102783
14226941,-73.521692,41.051769,11.981950759887695
14227034,-73.535728,41.044245,1.7094248533248901
14227104,-73.538658,41.055726,6.322755336761475
14227131,-72.862716,41.371058,5.919859409332275
14227241,-73.269625,41.157086,5.941648006439209
14227324,-72.91559,41.301828,4.931902885437012
14227402,-73.535728,41.044245,1.7094248533248901
14227780,-73.328987,41.132647,6.0040788650512695
14227863,-72.022247,41.349024,4.679188251495361
14227879,-72.953049,41.269684,6.647516250610352
14228331,-72.915194,41.303657,5.0369110107421875
14228388,-73.102766,41.196031,7.859984397888184
14228728,-73.269117,41.146784,6.898735046386719
14228807,-72.917232,41.308495,6.81337308883667
14228828,-73.000324,41.235112,6.646255970001221
14228954,-72.881917,41.284284,4.607873916625977
14228986,-72.931492,41.288222,7.219910621643066
14229131,-72.380972,41.287945,4.494848251342773
14229281,-72.44422,41.285403,7.4782328605651855
14229514,-72.626798,41.28607,8.363126754760742
14229618,-72.91973,41.30297,5.123154163360596
14229686,-72.919853,41.305012,6.932389259338379
14230143,-73.298452,41.131682,5.262945175170898
14230193,-73.535711,41.055316,5.2250237464904785
14230576,-73.000177,41.234369,6.815577507019043
14230795,-72.024957,41.344823,4.374305248260498
14230890,-73.163896,41.179429,5.4466986656188965
14230924,-71.913227,41.357978,13.427569389343262
14230980,-73.165569,41.17646,5.561962127685547
14231105,-72.879172,41.277823,6.806542873382568
14231503,-73.529724,41.038068,2.221358299255371
14232216,-73.224622,41.168968,5.113704204559326
14232334,-73.167713,41.183185,5.375730037689209
14232831,-73.524278,41.044069,2.3190207481384277
14233053,-72.943592,41.274532,5.5372138023376465
14233339,-73.156122,41.181054,3.85176682472229
14233594,-73.636935,41.0089,15.881885528564453
14233747,-73.123511,41.202966,12.931447982788086
14234046,-73.525427,41.051864,5.290113925933838
14234358,-73.095626,41.191046,6.920386791229248
14234468,-73.411377,41.11858,5.725799083709717
14234469,-73.536168,41.055643,4.414377689361572
14234532,-72.946272,41.279015,6.731334686279297
14234536,-73.418828,41.097795,6.042757034301758
14234558,-73.134225,41.18685,4.567953109741211
14234674,-72.913108,41.320108,7.589041233062744
14234781,-73.542187,41.040954,2.8825385570526123
14234841,-72.920771,41.305554,6.822507381439209
14234999,-73.180243,41.182451,6.104258060455322
14235136,-72.95663,41.329391,5.84360933303833
14235248,-72.929002,41.301163,6.371822357177734
14235344,-72.916822,41.306777,6.276453018188477
14235377,-72.949552,41.264241,4.755602836608887
14235402,-72.891756,41.306884,10.449849128723145
14235579,-72.930865,41.285497,6.463554859161377
14235831,-73.134171,41.186998,4.420930862426758
14236763,-72.901868,41.314828,9.898595809936523
14236809,-72.946827,41.275193,5.7290544509887695
14237490,-72.955567,41.264448,25.9296932220459
14237654,-73.543743,41.059564,6.197233200073242
14237659,-73.526962,41.039663,2.5104546546936035
14238115,-73.214192,41.175118,5.580714225769043
14238168,-73.130221,41.185064,3.960536479949951
14238243,-72.955965,41.268714,12.34339714050293
14238686,-72.874861,41.322371,8.303465843200684
14238834,-73.296223,41.139466,8.635223388671875
14239115,-72.962195,41.263677,8.282130241394043
14239478,-73.085305,41.193608,5.732397079467773
14240855,-73.540943,41.05077,5.1583147048950195
14241125,-73.128058,41.191324,5.086848258972168
14241234,-72.815162,41.281921,8.659195899963379
14241362,-73.427554,41.079683,14.467521667480469
14241394,-73.613662,41.030693,11.083832740783691
14241531,-72.671558,41.285366,5.035694122314453
14241548,-72.938233,41.271262,5.201910972595215
14241556,-73.535055,41.044524,1.6324342489242554
14241678,-73.330873,41.13195,6.730795860290527
14241772,-73.542011,41.058899,7.771190643310547
14242039,-73.476316,41.068489,10.820138931274414
14242285,-73.147359,41.182911,6.614094257354736
14242355,-73.107539,41.198651,9.174427032470703
14243371,-72.832012,41.270663,6.087832450866699
14243542,-72.875707,41.279986,7.745676517486572
14243605,-73.203643,41.17303,4.930288791656494
14243616,-73.119055,41.207176,5.231523036956787
14243645,-73.51561,41.043749,7.894755840301514
14243832,-72.957457,41.328521,4.562005043029785
14244146,-72.902791,41.313075,6.291990756988525
14244402,-73.536059,41.056715,6.612611293792725
14244602,-73.169673,41.182974,5.3196797370910645
14244889,-72.908762,41.318414,6.661205291748047
14245187,-73.191794,41.184119,5.8768510818481445
14245198,-72.951927,41.271921,5.279562473297119
14245282,-72.028717,41.343604,4.714240074157715
14245342,-73.268601,41.144483,5.881042003631592
14245551,-73.130367,41.185185,4.135863780975342
14245650,-73.090729,41.190061,4.790158748626709
14245770,-72.929002,41.301163,6.371822357177734
14246078,-73.29639,41.14182,6.194302082061768
14246410,-73.126971,41.200322,7.177057266235352
14246439,-73.542187,41.040954,2.8825385570526123
14246621,-72.944031,41.275605,5.897350788116455
14247125,-72.949395,41.278726,6.651625156402588
14247251,-72.916476,41.309512,7.23317289352417
14247264,-73.537282,41.056913,6.264464855194092
14247472,-72.949761,41.268143,5.000683784484863
14248070,-73.542816,41.043328,5.322098255157471
14248186,-72.879157,41.284356,5.428350925445557
14248804,-72.496463,41.282387,6.028481483459473
14249149,-72.917347,41.303733,5.26932430267334
14249175,-72.919566,41.306351,6.7544379234313965
14249333,-73.564707,41.037357,6.518019676208496
14249346,-73.536897,41.057803,6.751400470733643
14249540,-73.535728,41.044245,1.7094248533248901
14249965,-72.918439,41.302816,4.915384292602539
14249966,-71.917412,41.358736,10.141352653503418
14250012,-72.863702,41.275728,8.243280410766602
14250227,-72.898463,41.331116,5.820423126220703
14250444,-72.951551,41.270973,5.496135234832764
14250546,-72.628488,41.285643,7.759015083312988
14250605,-72.937101,41.271533,5.685603141784668
14251041,-72.938903,41.272222,5.973771095275879
14251049,-72.920156,41.303955,6.214970111846924
14251076,-72.915372,41.320764,7.643376350402832
14251308,-72.912375,41.308783,5.930976867675781
14251470,-72.030604,41.342681,4.487715721130371
14251503,-72.027265,41.34465,4.77637243270874
14251652,-72.997465,41.233989,6.561724662780762
14251728,-72.884551,41.278928,6.3797783851623535
14251862,-73.529885,41.037279,2.7715187072753906
14252116,-72.929002,41.301163,6.371822357177734
14253318,-73.601076,41.042744,7.1564741134643555
14253363,-72.145787,41.343237,9.373156547546387
14253675,-72.76917,41.282115,5.910412788391113
14253814,-72.949056,41.276714,6.368858814239502
14253864,-73.248506,41.156556,7.6354546546936035
14253936,-73.189925,41.180382,6.184426307678223
14254407,-73.22005,41.177006,7.53225040435791
14254609,-72.027106,41.34545,5.313042640686035
14255036,-72.955727,41.265415,26.90658950805664
14255669,-72.922944,41.304705,5.493922233581543
14255719,-73.090298,41.190482,6.086349964141846
14255898,-73.224601,41.175131,7.120675086975098
14255950,-73.543743,41.059564,6.197233200073242
14256579,-73.085732,41.195619,6.776193618774414
14256710,-72.911144,41.317052,7.541049003601074
14257017,-72.819239,41.279352,7.4036078453063965
14257055,-72.92584,41.305845,6.386100769042969
14257180,-73.364363,41.127768,7.177348613739014
14257216,-73.352686,41.126587,4.353592395782471
14257270,-72.953056,41.267486,9.28304386138916
14257366,-72.916215,41.303789,5.144384860992432
14257402,-72.816166,41.283346,9.53164005279541
14257814,-73.220758,41.176766,6.931361198425293
14257861,-72.932905,41.288229,6.189332008361816
14257936,-73.126807,41.200658,7.908552169799805
14258447,-73.092117,41.186834,5.053954124450684
14258933,-72.872788,41.280452,8.569745063781738
14259156,-73.529885,41.037279,2.7715187072753906
14259250,-73.52529,41.038402,2.07552170753479
14259656,-72.956601,41.273963,5.982276439666748
14260014,-72.376177,41.295081,5.1065144538879395
14260141,-72.59672,41.28299,8.203371047973633
14260562,-72.899521,41.308649,7.557673931121826
14260569,-73.182571,41.18574,6.919250965118408
14260843,-73.542187,41.040954,2.8825385570526123
14261419,-73.160197,41.176881,3.033963441848755
14261673,-72.600401,41.275764,4.866594314575195
14261717,-73.083436,41.197137,6.761724948883057
14261725,-73.00105,41.233113,7.41120719909668
14261752,-72.063626,41.323733,5.272928237915039
14262130,-73.084058,41.194944,4.845392227172852
14262572,-73.224865,41.175631,8.599102020263672
14262738,-73.132672,41.189685,5.75629186630249
14262929,-73.177388,41.181886,5.190456867218018
14262935,-73.299966,41.132572,6.199283123016357
14263125,-72.892426,41.307227,11.325018882751465
14263179,-73.376952,41.119383,11.141712188720703
14263212,-72.924769,41.304674,6.234986305236816
14263225,-72.816166,41.283346,9.53164005279541
14263323,-73.15613,41.179661,3.0522801876068115
14263457,-72.954224,41.265145,22.854734420776367
14263608,-73.186052,41.185937,7.320314407348633
14263899,-72.942409,41.272775,4.982024192810059
14264151,-73.132241,41.186936,4.8501482009887695
14265239,-73.000901,41.235235,7.504403114318848
14265302,-73.59464,41.045656,7.4305620193481445
14265874,-72.878387,41.277547,5.891618251800537
14265899,-73.248094,41.152403,4.003530979156494
14265971,-73.549037,41.03414,5.945510387420654
14266145,-73.543493,41.052603,5.227640628814697
14266785,-72.887106,41.366011,4.944684028625488
14267083,-73.197242,41.173355,5.337764739990234
14267180,-72.625628,41.284746,11.135396957397461
14267684,-73.15979,41.176373,2.7960853576660156
14267909,-73.186052,41.185937,7.320314407348633
14268021,-72.955305,41.329393,5.463373184204102
14268027,-73.099277,41.200177,7.733585357666016
14268248,-71.8745,41.362068,4.227968215942383
14268394,-73.186052,41.185937,7.320314407348633
14268524,-72.920069,41.304809,6.697058200836182
14268697,-73.051277,41.227019,11.074846267700195
14268727,-72.022034,41.34892,5.235958576202393
14268849,-72.634283,41.284614,7.168983459472656
14268945,-73.5958,41.042786,5.3358964920043945
14269017,-72.952293,41.268972,6.263079643249512
14269270,-73.198442,41.171474,4.914769649505615
14269544,-72.868802,41.278814,4.119847297668457
14269562,-73.108426,41.193496,5.616042613983154
14269812,-72.67899,41.282946,5.1332011222839355
14269918,-73.162076,41.178206,4.042627811431885
14269998,-72.911565,41.31451,7.130819320678711
14270271,-72.939791,41.275788,6.366629123687744
14270272,-73.536059,41.056715,6.612611293792725
14270322,-73.522886,41.050804,5.253637790679932
14270712,-73.466719,41.063552,7.963047504425049
14270793,-73.5262,41.055533,5.690983295440674
14270827,-73.310781,41.126313,6.830367565155029
14271004,-72.835891,41.268214,6.321701526641846
14271038,-73.158749,41.181922,6.652617454528809
14271384,-72.91376,41.309938,7.926257133483887
14271448,-72.956395,41.259021,12.570372581481934
14271467,-73.18022,41.181349,5.637813091278076
14271521,-73.540512,41.056149,6.576765060424805
14271723,-73.418406,41.09813,6.498202323913574
14271760,-72.956547,41.259216,13.147391319274902
14272307,-72.938449,41.274735,6.457184314727783
14272313,-73.54012,41.058739,7.948955059051514
14272465,-72.954427,41.27051,7.7143096923828125
14272590,-73.10896,41.195018,7.781986713409424
14272598,-72.592405,41.279364,5.711710453033447
14272712,-72.954611,41.260347,19.181169509887695
14272802,-73.189342,41.17928,5.671149730682373
14273251,-73.543493,41.052603,5.227640628814697
14273284,-73.176618,41.190028,6.8725810050964355
14273454,-73.236911,41.160672,10.824256896972656
14274201,-72.912424,41.308375,5.952952861785889
14274697,-73.535988,41.054194,5.352849006652832
14274768,-73.169547,41.181991,4.036670684814453
14274781,-72.899692,41.311199,8.075218200683594
14274786,-72.916663,41.306655,6.327870845794678
14275054,-72.919423,41.302472,4.818743705749512
14275260,-72.922944,41.304705,5.493922233581543
14275286,-73.537282,41.056913,6.264464855194092
14275321,-73.203235,41.176726,6.672390937805176
14275764,-73.568816,41.034552,7.692101955413818
14275824,-73.543578,41.060307,6.235838413238525
14275850,-73.267884,41.167666,9.553218841552734
14276502,-72.956338,41.328713,4.870237827301025
14276864,-73.214898,41.184542,7.972148418426514
14276891,-73.215903,41.17476,5.010401725769043
14277122,-72.873404,41.330688,4.347968578338623
14277139,-73.564538,41.035559,6.327817916870117
14278266,-72.835781,41.26806,6.491458415985107
14278435,-72.951377,41.264773,7.619683265686035
14278536,-72.627115,41.285801,8.090429306030273
14278609,-72.04695,41.3464,6.383741855621338
14278677,-73.528595,41.038929,2.229581594467163
14278695,-73.229236,41.169239,4.693786144256592
14278983,-73.636616,41.008287,15.023833274841309
14279066,-72.898288,41.329709,7.118653297424316
14279071,-73.418568,41.101558,4.638276100158691
14279835,-73.05065,41.222933,8.850961685180664
14280016,-73.547903,41.066193,8.471278190612793
14280193,-73.059677,41.216081,7.158059120178223
14280399,-73.601259,41.041975,5.550395965576172
14280408,-73.634067,41.015005,35.22737121582031
14280428,-73.189342,41.17928,5.671149730682373
14280762,-73.136653,41.19241,5.9594879150390625
14281008,-72.955371,41.329129,4.975964546203613
14281370,-72.951927,41.271921,5.279562473297119
14282193,-72.922671,41.306028,5.978235721588135
14282289,-73.155848,41.179362,2.9407753944396973
14282299,-72.894272,41.307048,9.685845375061035
14282473,-72.913977,41.32103,8.251917839050293
14282674,-73.599451,41.043761,7.400063991546631
14282942,-73.533728,41.055576,4.012576580047607
14282951,-72.947385,41.264742,4.453672409057617
14283004,-72.922944,41.304705,5.493922233581543
14283109,-73.267686,41.156558,5.446937084197998
14283255,-73.534835,41.044503,1.5186961889266968
14283293,-73.537079,41.04319,1.3944780826568604
14283873,-72.632949,41.285046,6.989137649536133
14284001,-73.105491,41.195752,11.218555450439453
14284201,-73.230936,41.165102,5.500574111938477
14284283,-73.535055,41.044524,1.6324342489242554
14284596,-72.92529,41.304199,5.81764554977417
14284819,-72.958033,41.329947,6.661632061004639
14284896,-72.377889,41.288626,4.441671371459961
14284976,-72.684781,41.284696,5.205794811248779
14285196,-73.267382,41.158873,5.40992546081543
14285233,-72.900357,41.308705,7.825292587280273
14285271,-73.269623,41.147668,7.318721771240234
14285369,-72.922944,41.304705,5.493922233581543
14285420,-72.676619,41.284109,5.719791889190674
14285532,-72.951839,41.260303,7.251430034637451
14285829,-73.131796,41.185211,4.332796096801758
14286003,-72.951234,41.26502,7.502983570098877
14286012,-73.17853,41.181934,5.697715759277344
14286067,-72.949056,41.276714,6.368858814239502
14287010,-73.536164,41.058386,7.312577247619629
14287111,-72.918439,41.302816,4.915384292602539
14287402,-73.103989,41.194417,7.949467182159424
14287871,-72.951056,41.269031,5.617088317871094
14288252,-73.542816,41.043328,5.322098255157471
14288447,-72.950868,41.261206,4.990106582641602
14288750,-73.270763,41.144947,6.682323932647705
14288881,-72.876888,41.273647,5.071495056152344
14289226,-72.919227,41.303796,5.616368770599365
14289322,-72.957181,41.260991,12.918251991271973
14289595,-73.603017,41.04161,6.78707218170166
14290015,-72.439475,41.282179,13.560954093933105
14290155,-72.950897,41.26378,6.2477264404296875
14290279,-73.205485,41.173095,5.951949119567871
14290319,-72.90885,41.318079,6.305830478668213
14290357,-72.439554,41.287538,14.438720703125
14290517,-73.300408,41.137102,7.1749467849731445
14290730,-73.124836,41.192242,5.676944255828857
14290743,-73.217991,41.180948,7.878452301025391
14290882,-72.90188,41.314876,10.201075553894043
14291156,-73.103107,41.196815,7.656262397766113
14291513,-72.920069,41.304809,6.697058200836182
14291731,-72.769719,41.282145,6.560284614562988
14291808,-72.609116,41.281565,22.684904098510742
14291887,-73.215577,41.172096,4.339718818664551
14291929,-72.920069,41.304809,6.697058200836182
14291962,-73.162455,41.179513,5.14334774017334
14292018,-73.12054,41.204706,8.60424518585205
14292169,-73.263983,41.142387,4.404346942901611
14292252,-72.915302,41.319429,7.109899997711182
14292310,-73.603599,41.038164,4.709095478057861
14292559,-71.873274,41.362482,5.057885646820068
14292591,-73.049663,41.220217,8.436349868774414
14292718,-73.543743,41.059564,6.197233200073242
14293296,-73.219029,41.177705,7.883507251739502
14293629,-73.213462,41.170268,4.9485697746276855
14293701,-73.08633,41.194017,6.967807292938232
14293775,-73.510331,41.041873,6.70060396194458
14293795,-72.86861,41.333528,5.074038505554199
14293981,-73.538355,41.056795,6.032944202423096
14294303,-72.92584,41.305845,6.386100769042969
14294416,-73.19684,41.172824,4.763925075531006
14294695,-72.608897,41.279571,15.705816268920898
14295059,-72.816504,41.280469,7.2434539794921875
14295199,-72.899502,41.330661,7.214062690734863
14295983,-72.955473,41.271124,5.656302452087402
14296315,-73.130224,41.185711,4.557623386383057
14296711,-73.049632,41.223444,9.010294914245605
14296966,-73.189925,41.180382,6.184426307678223
14297343,-72.816166,41.283346,9.53164005279541
14297473,-73.530202,41.036341,2.8296165466308594
14297768,-72.624278,41.277214,4.565633296966553
14297874,-72.257245,41.303815,23.399059295654297
14297964,-73.102218,41.200578,8.02649211883545
14298195,-73.125416,41.202048,8.192460060119629
14298348,-73.082692,41.198241,6.987797737121582
14298441,-72.911536,41.315202,7.377325534820557
14298442,-73.105532,41.194444,7.016062259674072
14298603,-73.1921,41.174673,8.016353607177734
14298757,-72.328322,41.324,4.143035888671875
14298871,-73.212715,41.174656,5.701575756072998
14298872,-72.181602,41.362781,13.977569580078125
14299042,-72.922944,41.304705,5.493922233581543
14299335,-73.531923,41.055855,4.741995334625244
14299382,-72.937627,41.273303,5.62750244140625
14299413,-72.888542,41.317444,8.417998313903809
14299648,-73.547811,41.066135,8.256786346435547
14299723,-72.941043,41.27633,6.801330089569092
